"domain","cc","object_type","object_url","object_domain",object_size,"object_loc_cc","cdn_domain","cdn_name"
"www.ennaharonline.com","DZ","script","https://cdnjs.cloudflare.com/ajax/libs/jquery.lazyloadxt/1.1.0/jquery.lazyloadxt.min.js?ver=1.7.0","cdnjs.cloudflare.com",2431,"US","cloudflare.com","Cloudflare"
"www.ennaharonline.com","DZ","script","https://cdnjs.cloudflare.com/ajax/libs/jquery.lazyloadxt/1.1.0/jquery.lazyloadxt.bg.min.js?ver=1.7.0","cdnjs.cloudflare.com",307,"US","cloudflare.com","Cloudflare"
"www.ouarsenis.com","DZ","script","http://cdnjs.cloudflare.com/ajax/libs/modernizr/2.6.2/modernizr.min.js","cdnjs.cloudflare.com",15414,"US","cloudflare.com","Cloudflare"
"akhbarelyom.com","EG","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.alwatanalarabi.com","EG","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.alwatanalarabi.com","EG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.egynews.net","EG","script","https://cdnjs.cloudflare.com/ajax/libs/autotrack/2.4.0/autotrack.js","cdnjs.cloudflare.com",24655,"US","cloudflare.com","Cloudflare"
"www.wataninet.com","EG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"ecadforum.com","ET","script","https://cdnjs.cloudflare.com/ajax/libs/autotrack/2.4.0/autotrack.js","cdnjs.cloudflare.com",24655,"US","cloudflare.com","Cloudflare"
"www.ethionewsdirect.com","ET","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.waltainfo.com","ET","script","https://cdnjs.cloudflare.com/ajax/libs/ckeditor/4.5.9/ckeditor.js","cdnjs.cloudflare.com",519508,"US","cloudflare.com","Cloudflare"
"www.waltainfo.com","ET","script","https://cdnjs.cloudflare.com/ajax/libs/ckeditor/4.5.9/adapters/jquery.js","cdnjs.cloudflare.com",3179,"US","cloudflare.com","Cloudflare"
"www.waltainfo.com","ET","script","https://cdnjs.cloudflare.com/ajax/libs/bxslider/4.2.5/jquery.bxslider.min.js","cdnjs.cloudflare.com",23631,"US","cloudflare.com","Cloudflare"
"www.ghanabusinessnews.com","GH","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.kapital971.com","GH","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js","cdnjs.cloudflare.com",84355,"US","cloudflare.com","Cloudflare"
"www.newsghana.com.gh","GH","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.peacefmonline.com","GH","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"mediamaxnetwork.co.ke","KE","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"mediamaxnetwork.co.ke","KE","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.businessdailyafrica.com","KE","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.capitalfm.co.ke","KE","script","https://cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js","cdnjs.cloudflare.com",107961,"US","cloudflare.com","Cloudflare"
"www.kenyamoja.com","KE","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.mediamaxnetwork.co.ke","KE","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.mediamaxnetwork.co.ke","KE","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.standardmedia.co.ke","KE","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.standardmedia.co.ke","KE","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.the-star.co.ke","KE","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.frontpageafricaonline.com","LR","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.ahdath.info","MA","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/3.1.1/jquery.min.js","cdnjs.cloudflare.com",86709,"US","cloudflare.com","Cloudflare"
"www.ahdath.info","MA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.17.1/moment.min.js","cdnjs.cloudflare.com",61317,"US","cloudflare.com","Cloudflare"
"www.ahdath.info","MA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.17.1/locale/ar-ma.js","cdnjs.cloudflare.com",2251,"US","cloudflare.com","Cloudflare"
"www.assabah.press.ma","MA","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.lematin.ma","MA","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.medi1.com","MA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.11.0/moment.min.js","cdnjs.cloudflare.com",39836,"US","cloudflare.com","Cloudflare"
"www.medi1.com","MA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.11.0/locale/fr.js","cdnjs.cloudflare.com",2179,"US","cloudflare.com","Cloudflare"
"www.medi1.com","MA","script","https://cdnjs.cloudflare.com/ajax/libs/moment-timezone/0.5.0/moment-timezone-with-data-2010-2020.min.js","cdnjs.cloudflare.com",34167,"US","cloudflare.com","Cloudflare"
"www.mbc.mw","MW","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/1.7.2/jquery.min.js","cdnjs.cloudflare.com",94840,"US","cloudflare.com","Cloudflare"
"www.nyasatimes.com","MW","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.az.com.na","NA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/locale/de.js","cdnjs.cloudflare.com",2786,"US","cloudflare.com","Cloudflare"
"www.newera.com.na","NA","script","https://cdnjs.cloudflare.com/ajax/libs/modernizr/2.8.3/modernizr.min.js?ver=1.2.4.5","cdnjs.cloudflare.com",11084,"US","cloudflare.com","Cloudflare"
"www.republikein.com.na","NA","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.republikein.com.na","NA","script","https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/locale/af.js","cdnjs.cloudflare.com",2577,"US","cloudflare.com","Cloudflare"
"www.thevillager.com.na","NA","script","https://cdnjs.cloudflare.com/ajax/libs/wow/1.1.2/wow.min.js","cdnjs.cloudflare.com",8182,"US","cloudflare.com","Cloudflare"
"businessdayonline.com","NG","script","https://cdnjs.cloudflare.com/ajax/libs/gsap/1.11.2/TweenMax.min.js","cdnjs.cloudflare.com",93799,"US","cloudflare.com","Cloudflare"
"dailypost.ng","NG","script","https://cdnjs.cloudflare.com/ajax/libs/lightbox2/2.8.1/js/lightbox.min.js?ver=2.8.1","cdnjs.cloudflare.com",8315,"US","cloudflare.com","Cloudflare"
"dailystar.com.ng","NG","script","https://cdnjs.cloudflare.com/ajax/libs/lightbox2/2.8.1/js/lightbox.min.js?ver=2.8.1","cdnjs.cloudflare.com",8315,"US","cloudflare.com","Cloudflare"
"ireports-ng.com","NG","script","https://cdnjs.cloudflare.com/ajax/libs/jquery-migrate/3.0.1/jquery-migrate.js","cdnjs.cloudflare.com",17813,"US","cloudflare.com","Cloudflare"
"saharareporters.com","NG","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.channelstv.com","NG","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.galaxytvonline.com","NG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.nigeria-news-world.com","NG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.nigeriasun.com","NG","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/3.1.1/jquery.min.js","cdnjs.cloudflare.com",86709,"US","cloudflare.com","Cloudflare"
"www.nigeriasun.com","NG","script","https://cdnjs.cloudflare.com/ajax/libs/angular.js/1.5.6/angular.min.js","cdnjs.cloudflare.com",158915,"US","cloudflare.com","Cloudflare"
"www.nigeriasun.com","NG","script","https://cdnjs.cloudflare.com/ajax/libs/foundation/6.3.0//js/foundation.min.js","cdnjs.cloudflare.com",122161,"US","cloudflare.com","Cloudflare"
"www.opinionnigeria.com","NG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.theheraldng.com","NG","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"salonepost.com","SL","script","https://cdnjs.cloudflare.com/ajax/libs/jquery.simpleWeather/3.0.2/jquery.simpleWeather.min.js","cdnjs.cloudflare.com",3530,"US","cloudflare.com","Cloudflare"
"www.sierraleonetimes.com","SL","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/3.1.1/jquery.min.js","cdnjs.cloudflare.com",86709,"US","cloudflare.com","Cloudflare"
"www.sierraleonetimes.com","SL","script","https://cdnjs.cloudflare.com/ajax/libs/angular.js/1.5.6/angular.min.js","cdnjs.cloudflare.com",158915,"US","cloudflare.com","Cloudflare"
"www.sierraleonetimes.com","SL","script","https://cdnjs.cloudflare.com/ajax/libs/foundation/6.3.0//js/foundation.min.js","cdnjs.cloudflare.com",122161,"US","cloudflare.com","Cloudflare"
"senego.com","SN","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js","cdnjs.cloudflare.com",97163,"US","cloudflare.com","Cloudflare"
"senego.com","SN","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.seneweb.com","SN","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"sosanews.com","SS","script","https://amp.cloudflare.com/viewer/rtv/011-4-71/amp-viewer.js","amp.cloudflare.com",88229,"US","cloudflare.com","Cloudflare"
"www.focusinfos.net","TG","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/1.8.3/jquery.min.js","cdnjs.cloudflare.com",93636,"US","cloudflare.com","Cloudflare"
"www.702.co.za","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/jplayer/2.9.2/jplayer/jquery.jplayer.min.js","cdnjs.cloudflare.com",60950,"US","cloudflare.com","Cloudflare"
"www.702.co.za","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/jplayer/2.9.2/add-on/jplayer.playlist.js","cdnjs.cloudflare.com",16260,"US","cloudflare.com","Cloudflare"
"www.capetalk.co.za","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/jplayer/2.9.2/jplayer/jquery.jplayer.min.js","cdnjs.cloudflare.com",60950,"US","cloudflare.com","Cloudflare"
"www.capetalk.co.za","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/jplayer/2.9.2/add-on/jplayer.playlist.js","cdnjs.cloudflare.com",16260,"US","cloudflare.com","Cloudflare"
"www.ecr.co.za","ZA","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.southafrica.info","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/trianglify/1.0.1/trianglify.min.js","cdnjs.cloudflare.com",43772,"US","cloudflare.com","Cloudflare"
"www.sowetanlive.co.za","ZA","script","https://cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.16.0/jquery.validate.js","cdnjs.cloudflare.com",47689,"US","cloudflare.com","Cloudflare"
"www.lusakatimes.com","ZM","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.pgzambia.com","ZM","script","https://cdnjs.cloudflare.com/ajax/libs/vue/2.2.6/vue.min.js","cdnjs.cloudflare.com",76666,"US","cloudflare.com","Cloudflare"
"www.zambiainvest.com","ZM","script","https://cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.4.1/jquery.cookie.min.js","cdnjs.cloudflare.com",1300,"US","cloudflare.com","Cloudflare"
"nehandaradio.com","ZW","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"nehandatv.com","ZW","script","https://ajax.cloudflare.com/cdn-cgi/scripts/04b3eb47/cloudflare-static/mirage2.min.js","ajax.cloudflare.com",38536,"US","cloudflare.com","Cloudflare"
"www.zimbabwestar.com","ZW","script","https://cdnjs.cloudflare.com/ajax/libs/jquery/3.1.1/jquery.min.js","cdnjs.cloudflare.com",86709,"US","cloudflare.com","Cloudflare"
"www.zimbabwestar.com","ZW","script","https://cdnjs.cloudflare.com/ajax/libs/angular.js/1.5.6/angular.min.js","cdnjs.cloudflare.com",158915,"US","cloudflare.com","Cloudflare"
"www.zimbabwestar.com","ZW","script","https://cdnjs.cloudflare.com/ajax/libs/foundation/6.3.0//js/foundation.min.js","cdnjs.cloudflare.com",122161,"US","cloudflare.com","Cloudflare"
"www.zimbojam.com","ZW","script","https://cdnjs.cloudflare.com/ajax/libs/retina.js/2.1.2/retina.min.js","cdnjs.cloudflare.com",1658,"US","cloudflare.com","Cloudflare"
"www.zimbojam.com","ZW","script","https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/jquery.magnific-popup.min.js","cdnjs.cloudflare.com",20216,"US","cloudflare.com","Cloudflare"
"www.bonesha.bi","BI","script","http://d1lxhc4jvstzrp.cloudfront.net/scripts/js3caf.js","d1lxhc4jvstzrp.cloudfront.net",6350,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","script","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/js/base.min.js","d3l8p0mriqvr7u.cloudfront.net",31819,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","script","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/js/base.min.js","d3l8p0mriqvr7u.cloudfront.net",31819,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","image","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/img/cplogow.png","d3l8p0mriqvr7u.cloudfront.net",3872,"US-WA","cloudfront.net","Amazon CloudFront"
"www.congopage.com","CG","script","http://d3l8p0mriqvr7u.cloudfront.net/CACHE/js/base.min.js","d3l8p0mriqvr7u.cloudfront.net",31819,"US-WA","cloudfront.net","Amazon CloudFront"
"www.imatin.net","CI","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=5xIKj1a8y100yx","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s74448t.png","d1i6vahw24eb07.cloudfront.net",7586,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s86137t.png","d1i6vahw24eb07.cloudfront.net",1503,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s191647t.png","d1i6vahw24eb07.cloudfront.net",7212,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s191465t.png","d1i6vahw24eb07.cloudfront.net",3051,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s0t.png","d1i6vahw24eb07.cloudfront.net",1315,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s0t.png","d1i6vahw24eb07.cloudfront.net",1315,"US-WA","cloudfront.net","Amazon CloudFront"
"www.camer.be","CM","image","http://d1i6vahw24eb07.cloudfront.net/s0t.png","d1i6vahw24eb07.cloudfront.net",1315,"US-WA","cloudfront.net","Amazon CloudFront"
"www.cameroon-info.net","CM","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=0LuFp1IW1d10fn","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.cameroonweb.com","CM","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=Rv2Th1aon800ah","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"elmassar-ar.com","DZ","script","https://d31qbv1cthcecs.cloudfront.net/atrk.js","d31qbv1cthcecs.cloudfront.net",3558,"US-WA","cloudfront.net","Amazon CloudFront"
"www.akhbarelyoum.dz","DZ","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=yknrg1asOv00O4","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.algerieconfluences.com","DZ","script","http://d1lxhc4jvstzrp.cloudfront.net/scripts/js3caf.js","d1lxhc4jvstzrp.cloudfront.net",6350,"US-WA","cloudfront.net","Amazon CloudFront"
"www.algeriepatriotique.com","DZ","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=EYcRp1O7kI20L7","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.echoroukonline.com","DZ","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=YUy+p1DlQy20Y8","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.ennaharonline.com","DZ","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=2qTBg1awO7000d","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"www.infoconstantine.com","DZ","script","http://d1lxhc4jvstzrp.cloudfront.net/scripts/js3caf.js","d1lxhc4jvstzrp.cloudfront.net",6350,"US-WA","cloudfront.net","Amazon CloudFront"
"akhbarelyom.com","EG","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=eWTvh1acBa00qZ","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"egypttoday.com","EG","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=uaXTo1IWhd1052","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"hebdo.ahram.org.eg","EG","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=Hg0cp1IWh910N8","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"mubasher-misr.aljazeera.net","EG","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=R69Tk1ao6C525T","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
"new.elfagr.org","EG","image","https://d5nxst8fruw4z.cloudfront.net/atrk.gif?account=lKe+p1Fx9f207i","d5nxst8fruw4z.cloudfront.net",43,"US-WA","cloudfront.net","Amazon CloudFront"
